1600898814.000000
1.000000
117.00
101.50
91.67
83.50
83.00
85.83
87.71
89.88
91.44
92.60
93.45
94.08
94.46
94.71
94.87
94.81
94.76
94.78
94.74
94.80
94.90
95.05
95.09
95.12
95.16
95.19
95.22
95.32
95.66
95.83
95.97
96.06
96.09
96.03
95.91
95.81
95.68
95.55
95.41
95.28
95.15
95.02
94.93
94.84
94.76
94.70
94.68
94.69
94.71
94.76
94.78
94.81
94.83
94.83
94.80
94.79
94.77
94.76
94.76
94.78
94.42
94.55
94.88
95.42
95.60
95.45
95.32
95.08
94.87
94.67
94.48
94.30
94.15
94.02
93.90
93.83
93.77
93.68
93.62
93.52
93.40
93.27
93.17
93.07
92.97
92.88
92.82
92.73
92.53
92.42
92.32
92.23
92.18
92.20
92.27
92.33
92.42
92.50
92.60
92.70
92.80
92.90
92.98
93.08
93.20
93.32
93.40
93.47
93.52
93.53
93.52
93.47
93.40
93.35
93.33
93.30
93.28
93.28
93.27
93.23
93.22
93.20
93.22
93.25
93.28
93.33
93.40
93.48
93.55
93.63
93.72
93.82
93.92
94.02
94.12
94.20
94.27
94.30
94.32
94.32
94.32
94.32
94.33
94.37
94.42
94.45
94.45
94.43
94.42
94.37
94.33
94.32
94.32
94.30
94.28
94.28
94.30
94.32
94.35
94.38
94.42
94.47
94.55
94.63
94.73
94.83
94.93
95.05
95.18
95.33
95.55
95.80
96.05
96.30
96.53
96.78
97.03
97.25
97.45
97.63
97.80
97.97
97.98
98.00
98.00
98.00
97.98
97.95
97.93
97.88
97.83
97.78
97.72
97.67
97.62
97.57
97.53
97.53
97.55
97.57
97.58
97.60
97.60
97.60
97.60
97.60
97.60
97.62
97.63
97.67
97.67
97.65
97.62
97.58
97.53
97.45
97.33
97.22
97.08
96.95
96.82
96.68
96.52
96.32
96.08
95.83
95.58
95.32
95.02
94.73
94.42
94.13
93.85
93.57
93.30
93.02
92.72
92.42
92.12
91.83
91.57
91.32
91.23
91.15
91.07
90.98
90.90
90.82
90.73
90.67
90.62
90.58
90.58
90.57
90.53
90.50
90.48
90.45
90.42
90.40
90.38
90.38
90.38
90.38
90.37
90.33
90.33
90.33
90.33
90.33
90.33
90.35
90.40
90.45
90.48
90.52
90.57
90.62
90.70
90.78
90.87
90.98
91.12
91.28
91.43
91.58
91.70
91.80
91.90
91.98
92.08
92.17
92.28
92.42
92.55
92.67
92.77
92.87
92.97
93.07
93.15
93.23
93.30
93.38
93.47
93.55
93.67
93.80
93.93
94.07
94.18
94.25
94.38
94.52
94.58
94.67
94.73
94.80
94.92
95.05
95.20
95.22
95.25
95.27
95.27
95.17
95.03
94.90
94.77
94.63
94.47
94.28
94.02
93.73
93.47
93.18
92.90
92.60
92.27
91.92
91.58
91.18
90.78
90.37
89.98
89.58
89.27
88.95
88.68
88.48
88.33
88.13
87.90
87.55
87.12
86.68
86.33
85.98
85.68
85.38
85.15
84.92
84.75
84.63
84.53
84.43
84.32
84.18
84.05
83.88
83.72
83.58
83.40
83.22
83.12
82.98
82.82
82.70
82.58
82.40
82.25
82.18
82.25
82.37
82.45
82.63
82.83
83.02
83.20
83.38
83.70
83.93
84.13
84.45
84.85
85.33
85.78
86.23
86.62
86.98
87.40
87.88
88.32
88.82
89.37
89.87
90.28
90.68
91.05
91.35
91.63
91.88
91.98
92.03
92.22
92.43
92.58
92.75
92.87
92.98
93.03
93.08
93.08
93.02
92.93
92.83
92.70
92.57
92.47
92.47
92.45
92.43
92.37
92.27
92.13
91.98
91.88
91.72
91.48
91.28
91.08
90.98
90.75
90.52
90.35
90.20
90.03
89.83
89.67
89.53
89.35
89.28
89.30
89.30
89.22
89.17
89.20
89.20
89.25
89.32
89.32
89.30
89.23
89.03
88.83
88.62
88.42
88.23
88.05
87.87
87.65
87.50
87.60
87.77
87.88
87.95
87.87
87.75
87.68
87.62
87.62
87.63
87.65
87.67
87.70
87.75
87.82
87.88
87.92
87.87
87.83
87.83
87.88
88.03
88.12
88.37
88.67
88.98
89.30
89.68
89.98
90.18
90.35
90.45
90.57
90.73
90.97
91.28
91.62
91.72
91.78
91.85
91.93
91.93
91.93
91.83
91.67
91.55
91.37
91.23
91.13
91.03
91.02
91.05
91.05
91.12
91.17
91.20
91.23
91.28
91.37
91.38
91.35
91.35
91.37
91.45
91.63
92.05
92.42
92.77
93.07
93.32
93.52
93.62
93.63
93.87
94.07
94.38
94.75
95.07
95.38
95.65
95.85
95.97
96.17
96.25
96.28
96.32
96.40
96.45
96.53
96.67
96.82
96.98
97.10
97.17
97.18
97.17
97.12
97.30
97.48
97.65
97.80
97.97
98.17
98.33
98.50
98.65
98.88
99.07
99.20
99.37
99.50
99.65
99.77
99.90
100.05
100.25
100.45
100.53
100.60
100.73
100.82
100.93
101.02
101.12
101.20
101.08
101.00
100.92
100.82
100.77
100.77
100.97
101.18
101.17
101.17
101.12
101.02
101.00
100.90
100.75
100.63
100.53
100.45
100.38
100.30
100.22
100.12
100.03
99.97
99.92
99.88
99.75
99.65
99.55
99.45
99.30
99.02
98.73
98.43
98.12
97.75
97.37
96.95
96.57
96.20
95.83
95.47
95.12
94.78
94.40
94.05
93.68
93.27
92.87
92.50
92.10
91.68
91.37
91.05
90.73
90.42
90.07
89.73
89.35
89.05
88.77
88.45
88.12
87.88
87.77
87.63
87.38
87.17
87.00
86.88
86.78
86.67
86.52
86.50
86.55
86.67
86.72
86.77
86.80
86.88
87.00
87.10
87.13
87.23
87.33
87.40
87.55
87.63
87.68
87.83
88.10
88.43
88.60
88.75
88.92
89.13
89.25
89.37
89.50
89.62
89.77
89.95
90.15
90.38
90.60
90.83
91.10
91.42
91.70
91.98
92.27
92.62
92.97
93.30
93.50
93.72
93.95
94.17
94.37
94.47
94.55
94.65
94.80
94.88
94.85
94.82
94.82
94.85
94.85
94.82
94.68
94.57
94.47
94.32
94.18
93.98
93.87
93.75
93.63
93.47
93.27
93.07
92.88
92.60
92.30
92.00
91.72
91.48
91.27
90.92
90.50
90.08
89.78
89.45
89.13
88.83
88.58
88.32
88.03
87.75
87.38
86.95
86.47
85.97
85.45
84.87
84.20
83.57
82.97
82.47
81.93
81.40
80.85
80.28
79.92
79.53
79.15
78.80
78.45
78.18
78.07
77.93
77.80
77.65
77.48
77.33
77.13
76.92
76.70
76.47
76.22
76.10
75.97
75.83
75.65
75.48
75.32
75.20
75.08
74.97
74.85
74.75
74.72
74.78
74.82
74.88
74.95
75.02
75.10
75.23
75.33
75.48
75.65
75.90
76.20
76.50
76.85
77.23
77.63
78.10
78.55
79.02
79.55
80.07
80.62
81.25
81.97
82.67
83.35
83.92
84.52
85.10
85.68
86.32
86.87
87.42
88.05
88.70
89.40
90.05
90.57
91.10
91.58
92.13
92.62
93.12
93.63
94.15
94.68
95.23
95.83
96.27
97.08
97.93
98.83
